"","rep","boot_mean","boot_median","boot_sd","boot_p05","boot_p95","fe_est","fe_se"
"5%848",849,1.98663443772315,1.98668805089606,0.00942088314127566,1.97052169612755,2.00206136558827,1.98635542635861,0.0112431538343943
"5%849",850,2.0115658311865,2.01157940637056,0.00878195689795207,1.99699634332962,2.02634810611557,2.011546962948,0.00931309763193055
"5%850",851,1.97563129366887,1.97563877279581,0.0100162568657547,1.95898240344041,1.9924768502664,1.97568230143011,0.0109366001663533
"5%851",852,1.99324375777774,1.9935588167313,0.00833952983363741,1.97963361684695,2.00704157702021,1.99351076342796,0.00813409268637932
"5%852",853,2.01493437729029,2.01516054389172,0.00890307865855756,2.00029367815887,2.02911260749278,2.01508194784719,0.0077840181337043
"5%853",854,1.98209195293119,1.9827423164975,0.0097598980974537,1.96558334414231,1.99772872060271,1.9820139460674,0.0102853378966697
"5%854",855,1.99430795090601,1.99406815657313,0.00909065930887194,1.9791055737818,2.00935126088375,1.99381039322354,0.01094136892427
"5%855",856,2.00522644033381,2.00491874692365,0.00950924962077512,1.98986233202769,2.02118454451869,2.0052647945999,0.0115389334136835
"5%856",857,2.00301341515466,2.00300583651082,0.00969614217578997,1.98628258661702,2.01897568011932,2.00303980043876,0.00943742913643809
"5%857",858,1.98818341096168,1.98834793207912,0.00933201450614713,1.97282357206625,2.00354255228708,1.98820308202727,0.0117409521346003
"5%858",859,1.9851239355716,1.9849931317588,0.0106192768961901,1.96802546246873,2.00260851743662,1.98495722437271,0.0163093363484738
"5%859",860,2.00388680851203,2.00375777281631,0.00791754111152785,1.9908833929099,2.01647453806998,2.00366567283113,0.0116421178361224
"5%860",861,2.01010102642809,2.01013935005062,0.00935900211343204,1.99458179418203,2.02509441494152,2.00996699678319,0.0137186807073033
"5%861",862,2.00744808091392,2.00777537144405,0.00778183134257395,1.99383984619411,2.02011397295365,2.00714669925197,0.0137789130501089
"5%862",863,2.01269883191215,2.01260351760801,0.00958723372046914,1.99736295050366,2.02876413587036,2.0124961493719,0.0102943418650562
"5%863",864,1.99209772144078,1.9918878782742,0.00975554951716034,1.97671045055854,2.00791799269805,1.99212881848135,0.0103610166289268
"5%864",865,1.9955807658204,1.99560435654486,0.00881703594384091,1.98083483697196,2.01015160026772,1.99572299542925,0.011304591215791
"5%865",866,2.00120515880293,2.00134496149342,0.00929286108194144,1.98546492828649,2.01647332222801,2.00131417680485,0.0104240490260021
"5%866",867,1.99466150315619,1.99410442119154,0.0102873089277801,1.97887117437022,2.0117287730963,1.99437246817788,0.00845691818521215
"5%867",868,2.00427838986892,2.00420515097892,0.00815215249022919,1.99047481833659,2.01757029151961,2.00439365981499,0.00941607766259724
"5%868",869,1.98624271766892,1.98624052252892,0.0106734630836419,1.9685096955308,2.0034421135496,1.98621683550786,0.0178128990125564
"5%869",870,1.98598702749932,1.98608339027048,0.00902725505437617,1.97100142305375,2.00051760982385,1.98631605575252,0.0151911665729227
"5%870",871,2.0027865114065,2.00292903391199,0.00895058711275691,1.98751159331864,2.01745927136552,2.00304145608818,0.00907947584924216
"5%871",872,2.01004929212807,2.0100108750639,0.00898053249470897,1.99536653285099,2.02491240480672,2.01024484787986,0.0100323281296466
"5%872",873,1.98950723633312,1.98969282985208,0.00851815779238779,1.97526155951288,2.00303835165884,1.98988548926527,0.00866747056625134
"5%873",874,2.00045324025994,2.00027736197322,0.0104492376564394,1.98361464027616,2.01727875476709,2.00041701263287,0.0105694649704306
"5%874",875,2.00794381490949,2.00815059475485,0.0102587789686504,1.9909464950857,2.02509371937628,2.00809330268217,0.00910955675937736
"5%875",876,1.99963417775132,1.99927487441653,0.00812291648352311,1.98702968080922,2.01276283485111,1.99961997182708,0.0122146311207842
"5%876",877,2.00668668430577,2.00637575625479,0.00950797833403771,1.99190451110311,2.02276480624047,2.00631906914423,0.00887294357681797
"5%877",878,2.01010088719884,2.01034173442201,0.00996718629681353,1.99329750102796,2.0258479699273,2.01030114473391,0.0104237941667769
"5%878",879,1.99280098200988,1.99291763801731,0.00804293340151295,1.97943090199763,2.00566733245137,1.99257123114041,0.00930214226622686
"5%879",880,1.9920471821083,1.99234555947934,0.00816805699819331,1.97788616501341,2.00489581106403,1.99257103249918,0.0111766327533413
"5%880",881,1.99560911006148,1.99564494292717,0.00964549679037817,1.97977162640314,2.01090926724947,1.99567444817791,0.0114642817804374
"5%881",882,2.00086460335637,2.00068101039853,0.00876715067591147,1.98622996659868,2.01496569477107,2.00137104289081,0.01071923026884
"5%882",883,1.98289425549892,1.98327325846715,0.00937285950545479,1.96669832240222,1.99875760904792,1.98297609196705,0.00911719180945594
"5%883",884,2.01286805338558,2.01276626576436,0.00770852607611915,2.00046091143964,2.02565789280897,2.01270348117175,0.0113031044026987
"5%884",885,1.99327061232791,1.99343500651924,0.00850504235795763,1.97997695299684,2.00712192143461,1.99308896444286,0.00782985380419509
"5%885",886,1.98841392850634,1.98843794741427,0.00978226760815896,1.97156202670306,2.00441424862769,1.98806576574872,0.0109816725102805
"5%886",887,2.00530308526108,2.00507170463916,0.00968317075229319,1.98995382199937,2.02165649091173,2.00556523798491,0.0112751257240394
"5%887",888,1.98839563575925,1.98893813207739,0.00936513482854079,1.97251762104925,2.00405670354823,1.98776760166479,0.0108609362915241
"5%888",889,1.99950614435279,1.99965212922593,0.00869903284752315,1.98534532354498,2.01365972247449,1.99912287673332,0.00793853138049928
"5%889",890,2.0059242350996,2.0061703684944,0.00880447236836991,1.99137650483559,2.02044589004322,2.0058278916871,0.00940049018166272
"5%890",891,2.0001663024221,2.0002252981655,0.010473080634344,1.98316957093528,2.01672957576409,2.00046808752488,0.0114708428535248
"5%891",892,1.99197016852194,1.99182585492229,0.00926387774646196,1.97640838045783,2.00673637736574,1.99249497805287,0.0164030028868723
"5%892",893,2.01296864537708,2.01285419147027,0.00948599569576206,1.99728960031157,2.02875199006979,2.01252647465841,0.014014545516499
"5%893",894,2.00019944823897,2.00004814869135,0.00816794036658633,1.98646257792333,2.01332669173092,2.00052093701311,0.00781555943597873
"5%894",895,2.01719937189953,2.01730389371452,0.0100094811908777,2.0015400614049,2.03364427311127,2.01724551751931,0.0124488690947236
"5%895",896,2.00166577859044,2.00197827467391,0.00830151111004275,1.98786411960253,2.0150890462153,2.00170858245061,0.00851157365862674
"5%896",897,2.00767548907338,2.00751901057914,0.00813711395191868,1.99479731876451,2.0211801994933,2.00750925007314,0.00815703621168896
"5%897",898,1.99607423226386,1.99631856076815,0.010182866700738,1.97934892932923,2.01249448350294,1.99629008704607,0.0124512599927117
"5%898",899,2.0003680003599,2.00061954917883,0.00882885190113949,1.98582676428258,2.01525045981781,2.00014198513862,0.0111892608418765
"5%899",900,1.99529694497666,1.99539267799,0.010070630575291,1.97868451826037,2.01184751500685,1.99458813761283,0.0105321347696843
"5%900",901,1.99907585165557,1.99896672678548,0.00843604515910314,1.98560211336143,2.01288500087439,1.99926952063019,0.0134519455016708
"5%901",902,1.99845796227365,1.99869932442847,0.00893763347776867,1.9833717326652,2.01222075232575,1.99839702699736,0.0115650242416282
"5%902",903,1.98455917718102,1.98425907978443,0.00997827458773953,1.96807385322101,2.00116877124801,1.98487239713408,0.0141305695655129
"5%903",904,2.0076876682564,2.0072666875737,0.010571815401533,1.99004650976377,2.02530482307225,2.00797207349023,0.00911635355377244
"5%904",905,1.98870758401625,1.98869447083824,0.0092838551329008,1.97424316205779,2.00435415392922,1.98905339590116,0.0092280280506146
"5%905",906,2.00105116114177,2.00094338102042,0.00892729411724872,1.98598807536236,2.01577638564528,2.00109425737566,0.00928600661644958
"5%906",907,2.00787243747489,2.00795883439726,0.00750931366227728,1.99502570789321,2.02019725544924,2.00773879765775,0.0083428174885312
"5%907",908,2.0045909195289,2.00454231593649,0.00866009580708151,1.98982022384793,2.0192350443302,2.00442785580787,0.0108068034884402
"5%908",909,2.01630859659314,2.01586866873515,0.00853814135130559,2.00278345997784,2.03075099690229,2.01621780872447,0.0121830621440182
"5%909",910,2.00854262250241,2.00856625658134,0.00830959257879357,1.99493716539997,2.02224768178144,2.00851480892752,0.01039824612708
"5%910",911,1.99064944860251,1.99088404840228,0.0105952258094168,1.97231071749294,2.0079359736616,1.99071607245294,0.0127948861923934
"5%911",912,1.99996355877536,1.99973842787589,0.0109479978861038,1.98279045323361,2.01823761361713,2.00023252365835,0.0112419892493189
"5%912",913,2.00534137033913,2.0052374981262,0.00878542900666139,1.99139734310391,2.01971588178001,2.00520590304706,0.0109515426334733
"5%913",914,1.99871090068656,1.99844843756749,0.00918687268705639,1.98374382473512,2.01401981708575,1.99840082247105,0.0125112751901744
"5%914",915,2.02056737060117,2.0207609345119,0.00891244427425646,2.00615732997631,2.03484739049223,2.02087108339801,0.0116864802282346
"5%915",916,2.01280982945859,2.01273648793063,0.00816059062635589,1.99966711262595,2.02649939989105,2.01339342246869,0.00862274969748264
"5%916",917,1.99697454544149,1.99679203969696,0.00818472952570002,1.98317763847059,2.01088592746282,1.9967491467647,0.0111616519193368
"5%917",918,1.99296119806946,1.99306927548053,0.00910279502250535,1.97806710660286,2.00729976989156,1.99325703443133,0.0109977681867393
"5%918",919,2.00405829568461,2.00402035514615,0.0101329871989515,1.98795363643107,2.02114901909786,2.00386029178063,0.016212123701807
"5%919",920,1.99442790606991,1.99454161667019,0.00898804850753194,1.97946930694449,2.00920186870686,1.99431633191949,0.0103190981708429
"5%920",921,2.01043208725069,2.01057449820865,0.0094774111459917,1.99500414986479,2.02655545854372,2.01079138814143,0.00976355105989243
"5%921",922,1.99039203428149,1.99054646642082,0.00899494569105153,1.97495024345466,2.00515858404551,1.99016006756781,0.00891801358440622
"5%922",923,2.0080766935582,2.00818986532074,0.00816112041839248,1.99408564563894,2.02173361972013,2.00779601765109,0.00991461005121059
"5%923",924,2.00487387897917,2.00481959450216,0.00935998760044228,1.98969853131004,2.02037523557306,2.0051597353954,0.012128711257263
"5%924",925,1.99417304858069,1.99391870870389,0.0088829416631999,1.97975624133662,2.00890572412932,1.9944942549647,0.0112285827032429
"5%925",926,2.01502573547228,2.01494383128324,0.00800140392541582,2.00282097615111,2.02906799309819,2.01527579329971,0.0114261217828478
"5%926",927,2.00190420270416,2.00198055079173,0.00874592632562837,1.98765495370639,2.01626209350157,2.00107292410711,0.00914883223608159
"5%927",928,1.99251132004678,1.99208203988937,0.00959850625534704,1.9769204079656,2.00901429261992,1.99211514666753,0.011285750468766
"5%928",929,2.00308383179115,2.003092191865,0.00976173359262595,1.98682128036432,2.01834577799965,2.0031049961577,0.0112601486817677
"5%929",930,1.99656532229769,1.99662948157,0.00915170819156397,1.98200338017246,2.0124855555028,1.99681364586385,0.0155128032717963
"5%930",931,1.99408594736658,1.99398969373508,0.0092594449779062,1.97862474391232,2.00919501088254,1.99447381855503,0.0155246526193631
"5%931",932,1.99885850598709,1.9986000850568,0.00845948892247877,1.98498823473722,2.01242368703867,1.99888592862096,0.0132030416047561
"5%932",933,2.00082708639451,2.00119033428818,0.00853894291868077,1.98633873845893,2.01428989649792,2.00063929890036,0.0101851632018885
"5%933",934,1.99740322220545,1.99730247052928,0.00953955701952968,1.98219720950029,2.01245678748452,1.99742293954146,0.00908335291374829
"5%934",935,1.9895244039626,1.98952051295155,0.00946759598878085,1.97379095932567,2.00493831672757,1.9897369518303,0.0125661046400109
"5%935",936,1.99772270157211,1.99757020831594,0.00933888816711708,1.98200949357873,2.01329847429302,1.99729266618373,0.0157239926153434
"5%936",937,1.99866528024817,1.99856047363718,0.00963862179755359,1.98280843471519,2.01463487399906,1.99853887250874,0.0108321211187937
"5%937",938,2.00458927746855,2.00405667151104,0.00789328591929228,1.99219521870045,2.01796968379656,2.00433762284736,0.00735329860509706
"5%938",939,1.99281369901977,1.99228033504035,0.0106553333659921,1.97604191220949,2.01058824530102,1.99290427520518,0.0148370007226542
"5%939",940,2.00013036588363,2.00029251938928,0.0087094356321114,1.98635742532917,2.01471593455456,2.00013673947313,0.00753294678766401
"5%940",941,2.00741774857659,2.00739620832438,0.00911557985985013,1.99261461884755,2.02293537101526,2.00727065196962,0.0139630038131965
"5%941",942,1.99538433164617,1.99577589788818,0.00998026334030587,1.97841028971077,2.01188218876702,1.99538569592288,0.00997905170659866
"5%942",943,2.00262334403821,2.00234795712744,0.00771446229299778,1.98996972490979,2.01497377899139,2.00263802026834,0.00977928006209912
"5%943",944,1.9860755989794,1.98565923836356,0.0106885699710385,1.96924313165061,2.00361158375519,1.98581682432194,0.0153724201028132
"5%944",945,1.99618369890392,1.99626480748827,0.00984655221216771,1.98031250019871,2.01248686337588,1.9969533252172,0.0124470138876551
"5%945",946,2.0154492828569,2.01531998288938,0.00877088068300081,2.00091913739427,2.02962931248114,2.01548350010399,0.00817733481824852
"5%946",947,1.98903420805347,1.98916275636036,0.00797487117842099,1.97547782060586,2.0020779445667,1.98878543765539,0.00782177724424171
"5%947",948,1.99865427175106,1.99805273761813,0.00956434410641812,1.98393545390504,2.01459744562313,1.99825920302457,0.0110199126256661
"5%948",949,2.00509932424949,2.00478267566535,0.00944862737803556,1.99035446678138,2.02067344392118,2.00554449900945,0.0124145602295849
"5%949",950,2.00135500668718,2.00156617901764,0.00898113637007449,1.98589724220946,2.01600755057245,2.00127335172717,0.00940220767717833
"5%950",951,1.99355929444821,1.99321517351614,0.00815981003633899,1.98055629524956,2.00734432930649,1.9937619796236,0.0111894198458539
"5%951",952,1.9871191261771,1.98706300233126,0.00867588657029402,1.97363845942978,2.00172915739783,1.98702455470994,0.00715177178929162
"5%952",953,2.00466715392267,2.00457053414728,0.00983857978504618,1.98779955303164,2.02046057318534,2.00406229407991,0.0110076714762849
"5%953",954,1.99305217582717,1.99314497397047,0.00917878845093639,1.97873349719227,2.00868177300155,1.99294723685174,0.0113813754863681
"5%954",955,2.00216344841981,2.00227285346925,0.00943112741682531,1.98623799855211,2.01740783663146,2.00225904884891,0.0147994548853092
"5%955",956,2.00851326592879,2.0082743114252,0.0086744397971821,1.99406213587621,2.02243849053894,2.0086014067307,0.0122179300256084
"5%956",957,1.9986522742319,1.99878551846598,0.00893824394065547,1.98446219581894,2.0136812285193,1.99877928607413,0.0126955429685497
"5%957",958,1.98969375218501,1.98964453344624,0.0076640386364175,1.97750851502934,2.00268161800089,1.98942096358145,0.00863012294830211
"5%958",959,2.00145900317726,2.00190144906915,0.00984533077378377,1.98526649384242,2.01753277075416,2.00179767069741,0.0104340477764741
"5%959",960,1.99822179591966,1.99861468287817,0.00849159124415632,1.9847200676773,2.01179450366884,1.99780702827298,0.00678506172287524
"5%960",961,1.98850515329442,1.98829152973943,0.00881935779695941,1.97356199428445,2.00297817157341,1.98848200178612,0.0128022106186795
"5%961",962,2.01590362423557,2.01617792532478,0.00862483937276401,2.00157619477207,2.03018969340815,2.01546291723548,0.0132881400831411
"5%962",963,2.00765307485033,2.00778661700797,0.00996493363248818,1.99072740097113,2.02386228429372,2.00729583517856,0.0106521033387436
"5%963",964,1.96582924424538,1.96588009533037,0.0111612732478548,1.94771845366458,1.98518550351418,1.96534819920533,0.0107389370642503
"5%964",965,2.00721994013466,2.00697003778562,0.00950038824000465,1.99195800044563,2.02244900853958,2.00733123706298,0.0148154748135339
"5%965",966,2.00279882175,2.00282266627235,0.00898871345306205,1.98787073179911,2.01776453285211,2.00308506580867,0.0131588348114785
"5%966",967,2.00166949162851,2.00170209755495,0.00768206385953753,1.9890650038338,2.01432262253307,2.00154988693767,0.0113941420127617
"5%967",968,2.00003851234815,2.00017601202216,0.00812716294827628,1.9864740852507,2.01316952131718,2.00020140003042,0.00982677284521263
"5%968",969,1.99770384563837,1.99776052947451,0.00667297392226943,1.98722288978887,2.00830909770184,1.99811445234,0.00634206521537796
"5%969",970,1.99745069889019,1.99727008636255,0.0102652070497645,1.98029197821254,2.01506362317955,1.99719066069606,0.0121710918072105
"5%970",971,1.98944227950042,1.98899167591705,0.00983187954964041,1.97357334033749,2.0057040926455,1.98949834527939,0.0133507851819537
"5%971",972,1.9950868102066,1.99473205488793,0.0104350726953261,1.97771714284631,2.01203790588901,1.99515807179692,0.011723136107737
"5%972",973,2.00367055111262,2.00392488774248,0.0079330379964595,1.99064766808821,2.01590720183639,2.00341544724209,0.00973771869598977
"5%973",974,2.00505128440546,2.00526495430161,0.00996208640928418,1.98767242179943,2.0214287169582,2.00485053587957,0.0151352262565659
"5%974",975,2.00363415250984,2.00367331180663,0.00848335059203266,1.98988837180939,2.0177890044923,2.00402189816593,0.00788615340939432
"5%975",976,2.00173347007865,2.00142564818988,0.00792302137952452,1.98900661047331,2.01463115725464,2.00210755142223,0.0113220520008062
"5%976",977,1.99444691957906,1.99480944519484,0.00948690061450577,1.97834405367061,2.00971414278607,1.99435402681511,0.00804709109993287
"5%977",978,1.99912889857531,1.9991080004606,0.00891722919245972,1.98427319872871,2.01350423943338,1.99856200802077,0.0126305312865488
"5%978",979,1.99276527859411,1.99228715153271,0.00887056614870136,1.97949012624794,2.00767153947798,1.99232047132911,0.0131009242653868
"5%979",980,1.99113897693942,1.99126603869142,0.0104583856200684,1.97294967384502,2.00810194454212,1.99158148552349,0.0122664154623581
"5%980",981,2.00728394951868,2.00727031841245,0.0103267586309793,1.99090636310369,2.02475038571017,2.00771163877089,0.0142619153939116
"5%981",982,1.99692529037741,1.99680026635566,0.00826712867140296,1.98350428425821,2.01061943278737,1.99674447784974,0.0135466784996921
"5%982",983,1.99350974928587,1.99367278051983,0.00968490740474965,1.97756106517815,2.00944882894353,1.9939041564156,0.0120146243679699
"5%983",984,2.0016963487937,2.0016598017302,0.00800312716116008,1.98841190229689,2.01528551422151,2.00211325298229,0.00795299080790014
"5%984",985,2.00121858406708,2.00166720872619,0.00850420249699718,1.98612542961594,2.01445080816325,2.00073496028777,0.00831907762243069
"5%985",986,2.01003670076375,2.00971462213051,0.00999805923512482,1.99409086433624,2.02652574078816,2.00983897677619,0.0138968765047063
"5%986",987,2.00298777997401,2.00294755664186,0.00822864438728157,1.98951048469853,2.01664131150724,2.00273520466435,0.00975336980701437
"5%987",988,1.99176588887245,1.99184142372451,0.0092791345981089,1.97682263709885,2.00740364317937,1.99201484898994,0.0118766458317075
"5%988",989,2.00580327623153,2.00582567245335,0.00948769535216488,1.99017494200132,2.02126405175265,2.00589026779449,0.0119313529465637
"5%989",990,1.99289706263877,1.99269623822605,0.00966668817940081,1.9775101863934,2.00927102572345,1.99286316518141,0.0115772940642769
"5%990",991,2.00457647156699,2.00442945965482,0.0101838170972638,1.98709983592114,2.0207560366411,2.00437079157465,0.0122747891160849
"5%991",992,2.00126997004539,2.00138161801351,0.0103523602861041,1.98360173555521,2.0188864074616,2.0012448960244,0.0138190698322787
"5%992",993,2.00527221888281,2.00544339246911,0.00904328192887149,1.98965018437158,2.02007249480745,2.00514331740375,0.0107925646410891
"5%993",994,2.01264593727757,2.01307162551984,0.00841610364985312,1.99840175895835,2.02605008389304,2.01263776158777,0.0111526109314648
"5%994",995,2.00617458697077,2.00611294356088,0.00730003103849599,1.99388942175089,2.01800645530792,2.00625281706343,0.00967887478367575
"5%995",996,2.00059064891329,2.00036235188968,0.00973651368009217,1.98521804815476,2.0169545264406,2.00088151598774,0.00944278909903278
"5%996",997,2.01162858572632,2.01167894567652,0.0113542758000898,1.99182907961881,2.02956057969661,2.01153463516851,0.0118497729268294
"5%997",998,2.00527369200592,2.00537782422852,0.0088419707107244,1.98955377631788,2.0196622240909,2.00517362491005,0.0097752221430133
"5%998",999,1.99495810266902,1.99459783086846,0.00902811462125216,1.98018698440872,2.01008305350642,1.99505192659562,0.00810295073865899
"5%999",1000,2.00055529792816,2.00043211939095,0.00912842984022537,1.98597669043674,2.01544819250541,2.00043752665385,0.00933051114433921
